customer_external_id,ticket_id,created_at,status,priority,resolution_days,csat_score
CUST-00549,ZD-101622,2024-12-26T16:09:18.284953,solved,urgent,7.0,3.0
CUST-00133,ZD-101623,2025-08-01T16:09:18.284960,pending,urgent,4.0,3.0
CUST-00618,ZD-101624,2024-07-19T16:09:18.284965,closed,urgent,4.0,4.0
CUST-00206,ZD-101625,2026-02-20T16:09:18.284971,pending,low,2.0,5.0
CUST-00619,ZD-101626,2025-06-20T16:09:18.284977,open,urgent,8.0,5.0
CUST-00473,ZD-101627,2024-07-18T16:09:18.284983,solved,high,0.0,5.0
CUST-00355,ZD-101628,2025-04-29T16:09:18.284989,closed,urgent,6.0,3.0
CUST-00183,ZD-101629,2024-12-12T16:09:18.284995,pending,normal,7.0,
CUST-00097,ZD-101630,2025-01-21T16:09:18.285001,solved,normal,11.0,3.0
CUST-00280,ZD-101631,2024-08-26T16:09:18.285007,solved,normal,4.0,5.0
CUST-00421,ZD-101632,2024-08-10T16:09:18.285013,open,low,1.0,1.0
CUST-00516,ZD-101633,2025-03-31T16:09:18.285025,pending,normal,6.0,4.0
CUST-00212,ZD-101634,2024-09-27T16:09:18.285031,pending,low,0.0,1.0
CUST-00654,ZD-101635,2024-11-12T16:09:18.285037,open,urgent,6.0,3.0
CUST-00406,ZD-101636,2026-01-20T16:09:18.285043,open,low,0.0,3.0
CUST-00334,ZD-101637,2024-11-09T16:09:18.285049,pending,low,7.0,1.0
CUST-00561,ZD-101638,2025-06-24T16:09:18.285054,pending,normal,11.0,5.0
CUST-00840,ZD-101639,2025-05-18T16:09:18.285060,closed,normal,13.0,1.0
CUST-00621,ZD-101640,2025-11-17T16:09:18.285065,open,low,2.0,
CUST-00759,ZD-101641,2025-01-23T16:09:18.285071,solved,low,2.0,4.0
CUST-00157,ZD-101642,2024-12-03T16:09:18.285076,closed,normal,5.0,1.0
CUST-00914,ZD-101643,2024-08-31T16:09:18.285082,pending,low,3.0,
CUST-00656,ZD-101644,2025-11-14T16:09:18.285088,open,urgent,6.0,1.0
CUST-00612,ZD-101645,2026-02-23T16:09:18.285097,pending,normal,0.0,3.0
CUST-00383,ZD-101646,2025-06-28T16:09:18.285103,solved,low,3.0,5.0
CUST-00028,ZD-101647,2026-02-13T16:09:18.285108,closed,low,5.0,3.0
CUST-00981,ZD-101648,2025-11-21T16:09:18.285114,closed,normal,12.0,1.0
CUST-00425,ZD-101649,2024-09-21T16:09:18.285120,open,high,1.0,
CUST-00641,ZD-101650,2025-08-17T16:09:18.285125,closed,urgent,9.0,5.0
CUST-00123,ZD-101651,2025-07-05T16:09:18.285131,solved,high,3.0,4.0
CUST-00177,ZD-101652,2026-02-12T16:09:18.285137,open,low,6.0,5.0
CUST-00217,ZD-101653,2024-11-15T16:09:18.285145,solved,high,3.0,
CUST-00377,ZD-101654,2026-01-14T16:09:18.285151,closed,urgent,1.0,4.0
CUST-00785,ZD-101655,2024-10-04T16:09:18.285157,closed,high,1.0,1.0
CUST-00614,ZD-101656,2025-04-01T16:09:18.285163,pending,normal,10.0,4.0
CUST-00179,ZD-101657,2025-04-08T16:09:18.285170,pending,low,13.0,4.0
CUST-00018,ZD-101658,2024-07-08T16:09:18.285175,pending,normal,7.0,
CUST-00601,ZD-101659,2026-02-14T16:09:18.285181,solved,low,3.0,4.0
CUST-00242,ZD-101660,2024-12-16T16:09:18.285187,closed,low,12.0,1.0
CUST-00140,ZD-101661,2025-02-09T16:09:18.285193,open,normal,7.0,3.0
CUST-00384,ZD-101662,2025-08-02T16:09:18.285198,solved,normal,10.0,
CUST-00968,ZD-101663,2024-11-30T16:09:18.285204,open,normal,11.0,4.0
CUST-00325,ZD-101664,2026-01-18T16:09:18.285210,pending,high,8.0,1.0
CUST-00234,ZD-101665,2025-03-25T16:09:18.285216,closed,normal,5.0,
CUST-00055,ZD-101666,2025-06-18T16:09:18.285221,closed,urgent,12.0,
CUST-00329,ZD-101667,2025-08-24T16:09:18.285227,solved,low,7.0,5.0
CUST-00071,ZD-101668,2025-08-14T16:09:18.285233,closed,normal,0.0,3.0
CUST-00093,ZD-101669,2025-09-03T16:09:18.285239,closed,normal,9.0,
CUST-00080,ZD-101670,2024-12-18T16:09:18.285262,pending,high,11.0,3.0
CUST-00738,ZD-101671,2025-08-09T16:09:18.285272,pending,normal,3.0,
CUST-00254,ZD-101672,2025-04-23T16:09:18.285295,pending,normal,4.0,4.0
CUST-00883,ZD-101673,2024-10-23T16:09:18.285313,open,urgent,1.0,5.0
CUST-00171,ZD-101674,2024-11-02T16:09:18.285320,pending,urgent,7.0,3.0
CUST-00839,ZD-101675,2024-10-22T16:09:18.285326,pending,urgent,0.0,1.0
CUST-00777,ZD-101676,2025-04-26T16:09:18.285332,closed,normal,9.0,4.0
CUST-00389,ZD-101677,2024-11-10T16:09:18.285342,pending,high,4.0,5.0
CUST-00575,ZD-101678,2024-10-23T16:09:18.285347,open,normal,1.0,5.0
CUST-00200,ZD-101679,2025-09-22T16:09:18.285353,closed,low,14.0,1.0
CUST-00882,ZD-101680,2024-10-03T16:09:18.285359,open,urgent,11.0,5.0
CUST-00947,ZD-101681,2024-12-29T16:09:18.285364,open,urgent,6.0,5.0
CUST-00315,ZD-101682,2025-12-17T16:09:18.285370,solved,low,6.0,5.0
CUST-00954,ZD-101683,2024-07-28T16:09:18.285376,closed,urgent,2.0,4.0
CUST-00789,ZD-101684,2025-03-08T16:09:18.285382,pending,high,8.0,1.0
CUST-00666,ZD-101685,2025-01-29T16:09:18.285388,pending,normal,14.0,3.0
CUST-00489,ZD-101686,2026-01-23T16:09:18.285393,open,low,14.0,3.0
CUST-00267,ZD-101687,2024-11-18T16:09:18.285400,closed,high,10.0,3.0
CUST-00616,ZD-101688,2024-07-15T16:09:18.285405,closed,low,10.0,1.0
CUST-00789,ZD-101689,2025-11-25T16:09:18.285411,pending,urgent,10.0,
CUST-00997,ZD-101690,2025-12-07T16:09:18.285417,closed,urgent,8.0,3.0
CUST-00849,ZD-101691,2024-12-17T16:09:18.285422,open,urgent,4.0,
CUST-00315,ZD-101692,2025-01-02T16:09:18.285431,solved,low,12.0,
CUST-00795,ZD-101693,2025-03-12T16:09:18.285437,closed,high,13.0,3.0
CUST-00952,ZD-101694,2025-01-16T16:09:18.285443,open,low,11.0,3.0
CUST-00835,ZD-101695,2024-10-12T16:09:18.285448,solved,low,0.0,5.0
CUST-00537,ZD-101696,2024-12-28T16:09:18.285454,open,urgent,10.0,3.0
CUST-00180,ZD-101697,2025-02-09T16:09:18.285460,closed,normal,2.0,5.0
CUST-00186,ZD-101698,2024-10-01T16:09:18.285465,pending,normal,1.0,3.0
CUST-00205,ZD-101699,2025-12-29T16:09:18.285471,closed,normal,11.0,4.0
CUST-00923,ZD-101700,2025-01-05T16:09:18.285479,solved,normal,7.0,1.0
CUST-00300,ZD-101701,2025-12-02T16:09:18.285486,solved,high,6.0,1.0
CUST-00350,ZD-101702,2026-01-28T16:09:18.285493,closed,urgent,9.0,5.0
CUST-00688,ZD-101703,2025-11-16T16:09:18.285500,solved,high,0.0,1.0
CUST-00681,ZD-101704,2024-07-11T16:09:18.285505,solved,low,12.0,3.0
CUST-00534,ZD-101705,2026-02-20T16:09:18.285511,open,urgent,6.0,5.0
CUST-00775,ZD-101706,2025-03-19T16:09:18.285516,pending,high,9.0,4.0
CUST-00698,ZD-101707,2025-03-13T16:09:18.285522,closed,high,5.0,5.0
CUST-00387,ZD-101708,2025-12-31T16:09:18.285527,open,low,5.0,1.0
CUST-00467,ZD-101709,2025-01-12T16:09:18.285536,closed,low,11.0,
CUST-00125,ZD-101710,2024-09-02T16:09:18.285542,closed,high,4.0,5.0
CUST-00633,ZD-101711,2024-10-29T16:09:18.285551,pending,normal,8.0,1.0
CUST-00653,ZD-101712,2025-04-04T16:09:18.285557,open,low,0.0,4.0
CUST-00694,ZD-101713,2024-11-30T16:09:18.285563,pending,urgent,3.0,
CUST-00813,ZD-101714,2025-12-06T16:09:18.285568,pending,urgent,5.0,1.0
CUST-00751,ZD-101715,2025-01-29T16:09:18.285574,closed,normal,4.0,
CUST-00897,ZD-101716,2024-07-22T16:09:18.285580,solved,normal,12.0,5.0
CUST-00815,ZD-101717,2025-11-30T16:09:18.285586,pending,normal,4.0,5.0
CUST-00977,ZD-101718,2025-11-01T16:09:18.285591,closed,normal,7.0,3.0
CUST-00174,ZD-101719,2025-11-28T16:09:18.285597,pending,low,1.0,3.0
CUST-00951,ZD-101720,2025-03-30T16:09:18.285602,pending,high,14.0,3.0
CUST-00736,ZD-101721,2025-06-09T16:09:18.285608,pending,low,10.0,3.0
CUST-00944,ZD-101722,2024-08-29T16:09:18.285614,pending,low,10.0,4.0
CUST-00892,ZD-101723,2025-07-13T16:09:18.285620,solved,high,14.0,5.0
CUST-00932,ZD-101724,2025-02-02T16:09:18.285629,pending,normal,10.0,3.0
CUST-00265,ZD-101725,2025-11-01T16:09:18.285635,solved,low,4.0,1.0
CUST-00348,ZD-101726,2025-08-19T16:09:18.285640,solved,high,11.0,3.0
CUST-00873,ZD-101727,2025-04-13T16:09:18.285646,solved,high,6.0,1.0
CUST-00604,ZD-101728,2024-08-28T16:09:18.285652,pending,urgent,3.0,4.0
CUST-00789,ZD-101729,2025-02-19T16:09:18.285657,closed,normal,12.0,1.0
CUST-00404,ZD-101730,2026-02-18T16:09:18.285663,pending,high,8.0,3.0
CUST-00835,ZD-101731,2025-04-30T16:09:18.285672,closed,urgent,13.0,5.0
CUST-00150,ZD-101732,2025-05-13T16:09:18.285678,solved,high,2.0,4.0
CUST-00514,ZD-101733,2025-10-24T16:09:18.285684,pending,normal,4.0,5.0
CUST-00298,ZD-101734,2025-02-07T16:09:18.285689,open,normal,0.0,3.0
CUST-00868,ZD-101735,2025-07-12T16:09:18.285695,solved,normal,11.0,5.0
CUST-00744,ZD-101736,2025-01-22T16:09:18.285701,closed,low,4.0,
CUST-00401,ZD-101737,2025-03-19T16:09:18.285706,pending,high,6.0,5.0
CUST-00400,ZD-101738,2025-12-16T16:09:18.285712,open,high,8.0,3.0
CUST-00717,ZD-101739,2024-08-15T16:09:18.285718,solved,normal,6.0,4.0
CUST-00770,ZD-101740,2024-07-13T16:09:18.285723,solved,high,13.0,5.0
CUST-00670,ZD-101741,2025-09-13T16:09:18.285732,closed,urgent,9.0,5.0
CUST-00298,ZD-101742,2025-10-02T16:09:18.285738,closed,normal,3.0,1.0
CUST-00370,ZD-101743,2024-07-18T16:09:18.285744,closed,urgent,1.0,5.0
CUST-00695,ZD-101744,2025-09-08T16:09:18.285750,solved,low,14.0,4.0
CUST-00997,ZD-101745,2024-10-30T16:09:18.285755,solved,low,2.0,
CUST-00665,ZD-101746,2025-03-18T16:09:18.285761,pending,normal,9.0,5.0
CUST-00250,ZD-101747,2026-01-24T16:09:18.285767,closed,urgent,1.0,5.0
CUST-00309,ZD-101748,2025-09-04T16:09:18.285772,pending,low,10.0,5.0
CUST-00885,ZD-101749,2025-02-01T16:09:18.285778,pending,high,4.0,1.0
CUST-00122,ZD-101750,2025-10-31T16:09:18.285786,solved,urgent,1.0,
CUST-00230,ZD-101751,2026-02-04T16:09:18.285792,pending,high,9.0,1.0
CUST-00813,ZD-101752,2025-08-26T16:09:18.285798,pending,urgent,6.0,4.0
CUST-00585,ZD-101753,2025-10-22T16:09:18.285804,open,low,1.0,
CUST-00189,ZD-101754,2025-01-08T16:09:18.285809,solved,urgent,13.0,
CUST-00837,ZD-101755,2024-08-27T16:09:18.285815,pending,low,12.0,
CUST-00857,ZD-101756,2024-07-09T16:09:18.285821,solved,normal,8.0,1.0
CUST-00185,ZD-101757,2025-08-27T16:09:18.285826,pending,high,0.0,1.0
CUST-00040,ZD-101758,2025-10-19T16:09:18.285832,closed,normal,9.0,1.0
CUST-00575,ZD-101759,2025-06-10T16:09:18.285837,solved,low,13.0,1.0
CUST-00518,ZD-101760,2025-04-28T16:09:18.285843,closed,urgent,5.0,1.0
CUST-00254,ZD-101761,2025-04-26T16:09:18.285849,open,urgent,0.0,3.0
CUST-00590,ZD-101762,2024-10-13T16:09:18.285854,open,high,11.0,
CUST-00551,ZD-101763,2024-09-23T16:09:18.285860,solved,low,3.0,3.0
CUST-00037,ZD-101764,2025-08-19T16:09:18.285866,open,normal,2.0,3.0
CUST-00616,ZD-101765,2024-08-11T16:09:18.285871,open,high,3.0,3.0
CUST-00746,ZD-101766,2024-12-22T16:09:18.285877,open,high,1.0,5.0
CUST-00665,ZD-101767,2025-09-13T16:09:18.285882,pending,low,6.0,4.0
CUST-00692,ZD-101768,2024-12-19T16:09:18.285888,closed,normal,11.0,1.0
CUST-00644,ZD-101769,2025-05-28T16:09:18.285893,closed,high,10.0,
CUST-00673,ZD-101770,2024-09-22T16:09:18.285907,closed,urgent,9.0,3.0
CUST-00323,ZD-101771,2024-12-10T16:09:18.285913,solved,normal,6.0,1.0
CUST-00276,ZD-101772,2025-10-23T16:09:18.285919,solved,urgent,8.0,1.0
CUST-00337,ZD-101773,2025-11-28T16:09:18.285930,open,high,5.0,3.0
CUST-00889,ZD-101774,2025-07-11T16:09:18.285936,solved,low,4.0,5.0
CUST-00992,ZD-101775,2025-07-15T16:09:18.285942,solved,low,6.0,3.0
CUST-00539,ZD-101776,2025-04-20T16:09:18.285951,pending,low,9.0,
CUST-00357,ZD-101777,2024-07-22T16:09:18.285958,open,high,13.0,
CUST-00101,ZD-101778,2026-01-09T16:09:18.285963,open,urgent,2.0,3.0
CUST-00353,ZD-101779,2024-09-01T16:09:18.285969,pending,urgent,8.0,
CUST-00130,ZD-101780,2025-06-07T16:09:18.285975,closed,normal,0.0,3.0
CUST-00387,ZD-101781,2024-07-26T16:09:18.285981,open,low,11.0,4.0
CUST-00724,ZD-101782,2025-06-17T16:09:18.285987,pending,urgent,10.0,3.0
CUST-00449,ZD-101783,2025-03-02T16:09:18.285992,pending,high,12.0,4.0
CUST-00975,ZD-101784,2024-12-16T16:09:18.285998,closed,high,8.0,1.0
CUST-00970,ZD-101785,2025-04-21T16:09:18.286004,open,low,6.0,1.0
CUST-00078,ZD-101786,2025-06-27T16:09:18.286010,closed,low,1.0,1.0
CUST-00761,ZD-101787,2025-05-11T16:09:18.286015,pending,low,8.0,5.0
CUST-00693,ZD-101788,2024-09-25T16:09:18.286021,closed,urgent,14.0,5.0
CUST-00527,ZD-101789,2024-08-31T16:09:18.286030,solved,urgent,11.0,1.0
CUST-00631,ZD-101790,2025-08-17T16:09:18.286036,solved,urgent,14.0,
CUST-00767,ZD-101791,2025-03-11T16:09:18.286042,solved,urgent,3.0,3.0
CUST-00690,ZD-101792,2024-09-09T16:09:18.286048,closed,normal,14.0,1.0
CUST-00375,ZD-101793,2025-10-14T16:09:18.286054,open,low,8.0,5.0
CUST-00507,ZD-101794,2025-02-04T16:09:18.286059,open,low,2.0,4.0
CUST-00935,ZD-101795,2025-06-17T16:09:18.286065,solved,high,13.0,4.0
CUST-00494,ZD-101796,2025-05-03T16:09:18.286070,closed,low,4.0,
CUST-00403,ZD-101797,2025-07-20T16:09:18.286076,open,low,14.0,5.0
CUST-00913,ZD-101798,2024-10-16T16:09:18.286082,open,low,0.0,
CUST-00471,ZD-101799,2025-03-28T16:09:18.286087,open,low,4.0,1.0
CUST-00358,ZD-101800,2025-08-21T16:09:18.286093,open,low,6.0,1.0
CUST-00441,ZD-101801,2024-10-12T16:09:18.286098,solved,normal,3.0,5.0
CUST-00126,ZD-101802,2024-10-16T16:09:18.286104,closed,high,0.0,3.0
CUST-00481,ZD-101803,2025-01-19T16:09:18.286109,open,high,5.0,5.0
CUST-00913,ZD-101804,2025-08-25T16:09:18.286115,open,low,8.0,5.0
CUST-00672,ZD-101805,2024-12-05T16:09:18.286123,closed,high,2.0,5.0
CUST-00005,ZD-101806,2025-02-25T16:09:18.286129,closed,low,14.0,3.0
CUST-00291,ZD-101807,2026-01-17T16:09:18.286135,pending,urgent,2.0,4.0
CUST-00922,ZD-101808,2026-01-26T16:09:18.286140,closed,urgent,2.0,4.0
CUST-00121,ZD-101809,2024-12-23T16:09:18.286149,pending,normal,7.0,4.0
CUST-00769,ZD-101810,2025-01-14T16:09:18.286155,pending,normal,8.0,1.0
CUST-00980,ZD-101811,2025-11-09T16:09:18.286160,solved,normal,12.0,3.0
CUST-00352,ZD-101812,2024-10-03T16:09:18.286166,closed,low,0.0,4.0
CUST-00439,ZD-101813,2026-02-19T16:09:18.286172,pending,high,6.0,4.0
CUST-00497,ZD-101814,2025-12-05T16:09:18.286177,pending,normal,12.0,
CUST-00156,ZD-101815,2024-09-22T16:09:18.286183,closed,high,2.0,1.0
CUST-00884,ZD-101816,2025-06-03T16:09:18.286188,closed,urgent,11.0,3.0
CUST-00485,ZD-101817,2025-11-14T16:09:18.286194,closed,normal,11.0,
CUST-00644,ZD-101818,2025-09-28T16:09:18.286199,solved,normal,3.0,5.0
CUST-00039,ZD-101819,2025-05-23T16:09:18.286205,closed,urgent,3.0,1.0
CUST-00631,ZD-101820,2025-08-07T16:09:18.286210,solved,urgent,1.0,5.0
CUST-00537,ZD-101821,2025-04-20T16:09:18.286216,closed,normal,11.0,4.0
CUST-00436,ZD-101822,2024-10-25T16:09:18.286221,pending,low,0.0,4.0
CUST-00112,ZD-101823,2025-05-28T16:09:18.286227,open,high,5.0,5.0
CUST-00252,ZD-101824,2025-04-06T16:09:18.286232,solved,normal,14.0,1.0
CUST-00000,ZD-101825,2026-01-05T16:09:18.286238,open,normal,10.0,4.0
CUST-00483,ZD-101826,2025-05-17T16:09:18.286247,solved,urgent,14.0,3.0
CUST-00258,ZD-101827,2024-10-12T16:09:18.286252,open,high,5.0,1.0
CUST-00099,ZD-101828,2026-02-14T16:09:18.286263,closed,high,10.0,4.0
CUST-00759,ZD-101829,2025-02-22T16:09:18.286269,open,normal,11.0,4.0
CUST-00215,ZD-101830,2024-07-09T16:09:18.286275,solved,low,6.0,3.0
CUST-00644,ZD-101831,2025-10-27T16:09:18.286298,closed,normal,0.0,5.0
CUST-00947,ZD-101832,2025-11-18T16:09:18.286308,open,high,1.0,5.0
CUST-00779,ZD-101833,2025-08-05T16:09:18.286314,closed,low,8.0,3.0
CUST-00196,ZD-101834,2024-12-26T16:09:18.286319,open,high,8.0,4.0
CUST-00459,ZD-101835,2025-10-30T16:09:18.286326,pending,low,14.0,5.0
CUST-00429,ZD-101836,2024-09-09T16:09:18.286337,solved,normal,14.0,
CUST-00280,ZD-101837,2025-10-18T16:09:18.286343,solved,low,4.0,3.0
CUST-00758,ZD-101838,2025-01-16T16:09:18.286349,solved,normal,7.0,5.0
CUST-00768,ZD-101839,2024-09-24T16:09:18.286354,pending,urgent,6.0,
CUST-00278,ZD-101840,2025-07-31T16:09:18.286360,solved,normal,2.0,
CUST-00223,ZD-101841,2026-02-18T16:09:18.286366,pending,high,14.0,4.0
CUST-00872,ZD-101842,2025-07-17T16:09:18.286372,open,low,4.0,3.0
CUST-00229,ZD-101843,2026-01-12T16:09:18.286377,closed,high,8.0,1.0
CUST-00654,ZD-101844,2025-09-29T16:09:18.286382,open,normal,14.0,4.0
CUST-00894,ZD-101845,2026-01-06T16:09:18.286388,closed,normal,10.0,
CUST-00118,ZD-101846,2026-02-26T16:09:18.286394,open,high,10.0,4.0
CUST-00085,ZD-101847,2024-08-14T16:09:18.286400,closed,urgent,4.0,
CUST-00301,ZD-101848,2025-04-01T16:09:18.286408,solved,high,0.0,3.0
CUST-00748,ZD-101849,2025-05-17T16:09:18.286414,open,low,2.0,
CUST-00673,ZD-101850,2024-07-10T16:09:18.286420,pending,high,1.0,
CUST-00564,ZD-101851,2025-07-31T16:09:18.286426,pending,normal,13.0,4.0
CUST-00275,ZD-101852,2025-08-03T16:09:18.286431,pending,normal,9.0,5.0
CUST-00237,ZD-101853,2024-12-10T16:09:18.286438,closed,urgent,5.0,1.0
CUST-00507,ZD-101854,2025-08-26T16:09:18.286443,closed,normal,7.0,3.0
CUST-00583,ZD-101855,2024-10-13T16:09:18.286449,closed,high,11.0,1.0
CUST-00317,ZD-101856,2025-09-14T16:09:18.286455,closed,urgent,14.0,
CUST-00192,ZD-101857,2025-12-18T16:09:18.286460,solved,urgent,2.0,3.0
CUST-00465,ZD-101858,2025-01-11T16:09:18.286466,closed,low,1.0,
CUST-00102,ZD-101859,2025-02-06T16:09:18.286472,solved,low,6.0,1.0
CUST-00781,ZD-101860,2026-01-14T16:09:18.286477,closed,low,2.0,4.0
CUST-00146,ZD-101861,2026-02-14T16:09:18.286483,solved,low,12.0,
CUST-00753,ZD-101862,2025-03-18T16:09:18.286489,solved,normal,13.0,3.0
CUST-00491,ZD-101863,2024-07-31T16:09:18.286494,pending,normal,14.0,4.0
CUST-00339,ZD-101864,2024-10-25T16:09:18.286500,closed,low,2.0,
CUST-00708,ZD-101865,2025-05-30T16:09:18.286505,solved,low,10.0,1.0
CUST-00105,ZD-101866,2024-08-19T16:09:18.286511,solved,urgent,4.0,3.0
CUST-00001,ZD-101867,2025-07-13T16:09:18.286520,closed,urgent,0.0,5.0
CUST-00150,ZD-101868,2025-03-03T16:09:18.286528,open,normal,10.0,5.0
CUST-00703,ZD-101869,2025-11-04T16:09:18.286534,closed,low,7.0,3.0
CUST-00104,ZD-101870,2025-05-15T16:09:18.286539,solved,high,5.0,1.0
CUST-00369,ZD-101871,2025-12-03T16:09:18.286545,solved,normal,14.0,3.0
CUST-00438,ZD-101872,2024-09-02T16:09:18.286551,closed,urgent,5.0,3.0
CUST-00914,ZD-101873,2025-04-25T16:09:18.286556,open,high,9.0,1.0
CUST-00277,ZD-101874,2024-10-04T16:09:18.286562,open,high,10.0,1.0
CUST-00807,ZD-101875,2026-02-25T16:09:18.286568,closed,normal,13.0,4.0
CUST-00151,ZD-101876,2025-01-24T16:09:18.286573,pending,low,7.0,1.0
CUST-00591,ZD-101877,2024-12-17T16:09:18.286582,open,normal,11.0,1.0
CUST-00330,ZD-101878,2025-10-20T16:09:18.286588,pending,high,2.0,4.0
CUST-00506,ZD-101879,2024-12-20T16:09:18.286593,pending,high,7.0,3.0
CUST-00821,ZD-101880,2025-06-21T16:09:18.286599,pending,urgent,6.0,
CUST-00546,ZD-101881,2024-10-11T16:09:18.286605,closed,urgent,8.0,1.0
CUST-00594,ZD-101882,2024-12-23T16:09:18.286610,closed,low,8.0,3.0
CUST-00370,ZD-101883,2026-02-25T16:09:18.286616,solved,high,3.0,
CUST-00485,ZD-101884,2025-10-14T16:09:18.286621,solved,low,14.0,4.0
CUST-00369,ZD-101885,2025-10-08T16:09:18.286627,pending,normal,4.0,
CUST-00995,ZD-101886,2024-12-23T16:09:18.286633,closed,normal,3.0,1.0
CUST-00764,ZD-101887,2025-10-09T16:09:18.286641,closed,urgent,1.0,1.0
CUST-00712,ZD-101888,2024-12-20T16:09:18.286647,solved,low,5.0,
CUST-00075,ZD-101889,2024-10-27T16:09:18.286653,closed,low,13.0,3.0
CUST-00374,ZD-101890,2025-10-06T16:09:18.286658,closed,low,1.0,1.0
CUST-00582,ZD-101891,2024-12-28T16:09:18.286664,closed,urgent,2.0,3.0
CUST-00766,ZD-101892,2024-09-05T16:09:18.286669,open,urgent,11.0,5.0
CUST-00739,ZD-101893,2025-03-19T16:09:18.286675,solved,high,7.0,1.0
CUST-00159,ZD-101894,2025-12-28T16:09:18.286681,solved,normal,14.0,
CUST-00164,ZD-101895,2026-02-16T16:09:18.286686,pending,urgent,6.0,
CUST-00728,ZD-101896,2025-06-08T16:09:18.286692,open,normal,14.0,5.0
CUST-00953,ZD-101897,2025-09-20T16:09:18.286697,solved,urgent,4.0,3.0
CUST-00760,ZD-101898,2025-07-26T16:09:18.286703,solved,normal,6.0,5.0
CUST-00188,ZD-101899,2024-08-04T16:09:18.286709,solved,urgent,9.0,5.0
CUST-00320,ZD-101900,2025-01-09T16:09:18.286718,pending,normal,13.0,1.0
CUST-00822,ZD-101901,2025-02-12T16:09:18.286724,pending,normal,10.0,4.0
CUST-00111,ZD-101902,2025-11-13T16:09:18.286729,open,high,1.0,1.0
CUST-00245,ZD-101903,2025-05-15T16:09:18.286735,solved,low,2.0,3.0
CUST-00611,ZD-101904,2026-02-16T16:09:18.286740,open,normal,12.0,
CUST-00206,ZD-101905,2026-01-25T16:09:18.286746,open,low,3.0,
CUST-00578,ZD-101906,2026-01-13T16:09:18.286757,pending,low,9.0,1.0
CUST-00322,ZD-101907,2025-11-24T16:09:18.286763,solved,high,4.0,4.0
CUST-00981,ZD-101908,2025-01-16T16:09:18.286769,closed,high,8.0,5.0
CUST-00743,ZD-101909,2025-02-28T16:09:18.286774,solved,high,2.0,5.0
CUST-00918,ZD-101910,2024-09-30T16:09:18.286780,closed,low,1.0,
CUST-00815,ZD-101911,2025-02-01T16:09:18.286786,solved,high,7.0,3.0
CUST-00155,ZD-101912,2024-11-10T16:09:18.286791,solved,normal,1.0,3.0
CUST-00826,ZD-101913,2025-10-06T16:09:18.286797,closed,high,12.0,5.0
CUST-00804,ZD-101914,2025-10-16T16:09:18.286803,open,high,5.0,
CUST-00876,ZD-101915,2024-12-13T16:09:18.286809,pending,normal,0.0,3.0
CUST-00625,ZD-101916,2025-12-13T16:09:18.286814,pending,low,2.0,1.0
CUST-00146,ZD-101917,2025-04-17T16:09:18.286820,solved,urgent,8.0,1.0
CUST-00465,ZD-101918,2025-04-12T16:09:18.286826,open,normal,2.0,1.0
CUST-00286,ZD-101919,2024-07-17T16:09:18.286831,open,low,5.0,1.0
CUST-00183,ZD-101920,2024-11-13T16:09:18.286836,pending,high,4.0,5.0
CUST-00665,ZD-101921,2025-10-07T16:09:18.286843,pending,low,1.0,4.0
CUST-00879,ZD-101922,2025-05-10T16:09:18.286848,pending,normal,6.0,5.0
CUST-00375,ZD-101923,2024-09-21T16:09:18.286854,open,high,13.0,1.0
CUST-00698,ZD-101924,2024-12-31T16:09:18.286859,pending,high,8.0,1.0
CUST-00635,ZD-101925,2025-12-31T16:09:18.286865,closed,low,11.0,3.0
CUST-00873,ZD-101926,2025-11-12T16:09:18.286873,pending,normal,4.0,
CUST-00408,ZD-101927,2025-12-15T16:09:18.286879,pending,urgent,3.0,1.0
CUST-00357,ZD-101928,2024-11-07T16:09:18.286889,pending,low,7.0,1.0
CUST-00184,ZD-101929,2025-11-09T16:09:18.286895,pending,urgent,14.0,3.0
CUST-00411,ZD-101930,2025-03-28T16:09:18.286901,open,high,1.0,
CUST-00497,ZD-101931,2025-07-25T16:09:18.286906,pending,low,11.0,4.0
CUST-00465,ZD-101932,2026-01-19T16:09:18.286915,closed,urgent,8.0,3.0
CUST-00655,ZD-101933,2025-07-24T16:09:18.286920,solved,urgent,5.0,1.0
CUST-00958,ZD-101934,2025-02-22T16:09:18.286926,pending,urgent,12.0,3.0
CUST-00055,ZD-101935,2025-07-26T16:09:18.286932,solved,urgent,13.0,4.0
CUST-00258,ZD-101936,2025-08-31T16:09:18.286937,closed,low,1.0,4.0
CUST-00414,ZD-101937,2025-12-06T16:09:18.286943,pending,urgent,4.0,
CUST-00219,ZD-101938,2025-06-07T16:09:18.286949,solved,low,2.0,5.0
CUST-00350,ZD-101939,2025-04-29T16:09:18.286954,closed,high,2.0,5.0
CUST-00493,ZD-101940,2024-10-29T16:09:18.286960,closed,urgent,8.0,4.0
CUST-00934,ZD-101941,2024-07-23T16:09:18.286966,solved,normal,6.0,1.0
CUST-00740,ZD-101942,2024-07-15T16:09:18.286972,closed,high,9.0,4.0
CUST-00014,ZD-101943,2025-09-26T16:09:18.286977,pending,normal,14.0,5.0
CUST-00885,ZD-101944,2025-04-09T16:09:18.286983,pending,high,1.0,
CUST-00739,ZD-101945,2026-02-24T16:09:18.286991,closed,urgent,7.0,
